,Datetime,Text
4301,2020-09-14 23:53:01+00:00,Freedom of expression.
4302,2020-09-14 23:53:01+00:00,@realDonaldTrump mail in voting is full of fraud huh?? Then why is the family sending me link to how to vote by mail? Kinda of mixed signals. 
4303,2020-09-14 23:53:01+00:00,Percentage of 200k deaths in a country of 330 million = 0.06
4304,2020-09-14 23:53:00+00:00,"CALIFORNIA ALREADY USES GREEN ENERGY!!! IT'S BURNING, AND YOU CANT EVEN USE THE LITTLE ENERGY THAT IT PUTS OUT!!! YOU'RE A BAFOON!"
4305,2020-09-14 23:53:00+00:00,LOL.
4306,2020-09-14 23:53:00+00:00,Go ahead and announce it- you want to defund HAARP..?
4307,2020-09-14 23:53:00+00:00,"Still refuse to discuss what Hunter Bidens involvement in Michigan/China. Won’t discuss achievements. 2 peace deals, lower prescriptions example"
4308,2020-09-14 23:53:00+00:00,Who are you to talk! You have no honor!
4309,2020-09-14 23:53:00+00:00,Sit y'all old ass down.
4310,2020-09-14 23:53:00+00:00,Nobody cares what you do! It’s called freedom! I still love the NFL! So you can have at it! You won’t be missed!
4311,2020-09-14 23:53:00+00:00,Scared he’s going to out your corrupt gods?
4312,2020-09-14 23:53:00+00:00,I am so sorry to the rest of the world for the behavior in this nation. I didn’t vote for him and will never understand what the attraction is.Please pray for us this November that we can get our democracy back and become a global contributor http://again.My heart aches
4313,2020-09-14 23:53:00+00:00,"You lie about as easily as the current president. Unlike @realDonaldTrump, @JoeBiden would raise taxes only on those earning over $400,000 per year. Also unlike Trump, Biden knows the struggles of the working class and actually cares. #BidenHarris2020"
4314,2020-09-14 23:53:00+00:00,Stupid baby BUSH is the second most stupid president ever but Donald Trump is the most stupidest president ever except he’s also evil which baby bush wasn’t!! 
4315,2020-09-14 23:53:00+00:00,"Oh so u dont want protests period, that's so unmerican"
4316,2020-09-14 23:53:00+00:00,Trumpys respond to authoritarianism.
4317,2020-09-14 23:53:00+00:00,"Where did you evolve from, Apes?"
4318,2020-09-14 23:53:00+00:00,@POTUSPress @ABC7News @fox5dc @wusa9 @RealJamesWoods
4319,2020-09-14 23:53:00+00:00, 
4320,2020-09-14 23:53:00+00:00,Trump doesn't care. He will screw anyone's daughter. Even his own. Glad I had boys.
4321,2020-09-14 23:53:00+00:00,They did but still nothing happens.
4322,2020-09-14 23:52:59+00:00,@Mike_Pence Great Work Guys keep doing God's work even if the media keeps it private you will be blessed in public. 
4323,2020-09-14 23:52:59+00:00,"That's because the media doesn't want you to hear about her. She's our libertarian presidential candidate, and she's on all 50 ballots for this election! She's also by far our most qualified candidate. @Jorgensen4POTUS"
4324,2020-09-14 23:52:59+00:00,"I heard on the news that Biden said. ""If Donald Trump is reelected, we will continue to have wild fires and hurricanes"", we no shit sleepy Joe! I'll bet it rains and snows too!"
4325,2020-09-14 23:52:59+00:00,"If that were my daughter I would have decked him. Trump thinks he’s a stallion, he needs to be gelded."
4326,2020-09-14 23:52:59+00:00,Now you listen to Trump and want to quote him? Maybe he's speaks to the village the way the village needs speaking to.. meanwhile there isn't a sane soul that believes death from a broken foot is the same as death with a broken foot! No different than this sham of a death total..
4327,2020-09-14 23:52:59+00:00,"He looks SO much better normal glad his dumb ass thinks he looks good, another thing to laugh at. Although I doubt you Americans think anything about him is funny "
4328,2020-09-14 23:52:59+00:00,"We have one , Donald J. trump "
4329,2020-09-14 23:52:59+00:00,Under the presidency of @realDonaldTrump the whole world has gone crazy! Chaos and disarray everywhere! Can’t wait for him to be voted out! And may he rot in hell! Evil!
4330,2020-09-14 23:52:59+00:00,@realDonaldTrump 7 deadly sins. You are guilty of all of them. ALL OF THEM!!!!!
4331,2020-09-14 23:52:59+00:00,
4332,2020-09-14 23:52:59+00:00,"Now I wish I was Latina, habla espanol...@realDonaldTrump What a wonderful round table in Arizona."
4333,2020-09-14 23:52:58+00:00,Remember the only reason Donald Trump gives any shits about the NFL or what the players do is because the NFL owners wouldn't let him buy a team.
4334,2020-09-14 23:52:58+00:00,"So when people protest one way its too ""violent"" but when they do protest and STILL play the game that some you little insensitive idiots want them to play, its still not okay. It seems to me that its not how people protest but the fact that they ARE protesting."
4335,2020-09-14 23:52:58+00:00,"Oh, many of the currents disapprove of him in private, they’re just cowards and are trying to save themselves and their jobs. They’re selfish SOBs."
4336,2020-09-14 23:52:58+00:00,Is it? Seems like it's exactly what you expect from him
4337,2020-09-14 23:52:58+00:00,"@realDonaldTrump where are you? What are you doing? Cause for such a ""great president"", you sure ain't helping the Muslim community in China who are being put into concentration camps."
4338,2020-09-14 23:52:58+00:00,@realDonaldTrump @IvankaTrump The little NAZI family is having a coming out party as the preferred family. Probably reading up on how focused the last victims became in finding the criminals who tortured them might be worth while. It lasted for years &amp; they ran out of countries!
4339,2020-09-14 23:52:58+00:00,Good one! Sure it felt great to like and retweet your own response! Very satisfying! Made you feel all good inside!
4340,2020-09-14 23:52:57+00:00,
4341,2020-09-14 23:52:57+00:00,"Literally everyone from the Democrats who and lebron James, and everyone who supports BLM"
4342,2020-09-14 23:52:57+00:00,Did I just read that @realDonaldTrump and @JoeBiden might be having a 4 hour long form debate on my guy @joerogan podcast.. I’m not even that political but I will watch this shit with a fat joint in hand 
4343,2020-09-14 23:52:57+00:00,Perfect a clown show
4344,2020-09-14 23:52:57+00:00,jason is not too bright concerning IT matters.
4345,2020-09-14 23:52:57+00:00,Just turn the buzzer on and leave it on. He lies constantly.
4346,2020-09-14 23:52:57+00:00,Don’t forget school shootings.
4347,2020-09-14 23:52:57+00:00,Yo no tengo confusión mi voto es Donald Trump 2020
4348,2020-09-14 23:52:57+00:00,@realDonaldTrump nope 
4349,2020-09-14 23:52:57+00:00,You give @realDonaldTrump WAY too much credit. #POTUS45 = #IQ45 He is clueless and merely a #UsefulIdiot
4350,2020-09-14 23:52:57+00:00,"@RealDonaldTrump just like the fallen trees in California your campaign will just explode it's like a miracle these things you know they just explode. it's all over in 50 days. The walls are closing in on you, feel the pressure. you can tell by your Twitter feed you are desperate"
4351,2020-09-14 23:52:56+00:00,#Trump2020
4352,2020-09-14 23:52:56+00:00,"Yes I remember that regime from 2009 -2017. So many unemployed, fighting in the streets, civil unrest, that pandemic too over the country because they ignored it, killing 190k. How did we ever make it through those 8 years."
4353,2020-09-14 23:52:56+00:00,@realDonaldTrump There is no such thing as a Bay of Pigs Award and if you knew the history of the Bay of Pigs you would never want an award named after it. Have someone read you about it since you never took US History in school.
4354,2020-09-14 23:52:56+00:00,Here is one. There are many started by arsonists! https://twitter.com/joshdcaplan/status/1305487639538274304?s=21
4355,2020-09-14 23:52:56+00:00,When did @realDonaldTrump not say anything about POTUS on Dec 11? You think!?
4356,2020-09-14 23:52:56+00:00,That’s what he’s saying
4357,2020-09-14 23:52:56+00:00,"Good Lord, how can you know what the internet is but not Joe Rogan?!?"
4358,2020-09-14 23:52:56+00:00,"Pro football is entertainment. It is not 'essential'. #NFL is taking orders and from someone bigger and more powerful than its fan base. Who is paying #NFL more than the previous system of TV and merchandise? Why? If not , then BLACKMAIL? How much to buy the NFL?"
4359,2020-09-14 23:52:56+00:00,The “real” deal! Our POTUS. TRUMP 2020
4360,2020-09-14 23:52:56+00:00,There’s no just a few vids an pictures it’s literally every time he’s around a child
4361,2020-09-14 23:52:56+00:00,".@JeffFortenberry in 2016: “We had this scandalous tape emerge where Donald Trump is literally celebrating the sexual assault of women. Now, I could not stand idly by and say nothing. It not only would’ve been hypocritical of me, but I would’ve felt complacent in that.” ......."
